season,mechanism,alpha,sigma_scale,n_sims,n_finalists,top_judge_final,champion_mode,champion_mode_prob,champion_mode_prob_se,champion_entropy,tpi_season_avg,tpi_n,tpi_std,tpi_p05,tpi_p95,tpi_boot_p025,tpi_boot_p975,fan_vs_uniform_contrast,fan_vs_uniform_contrast_se,robust_fail_rate,robust_fail_rate_se,robust_fail_rate_fixed,robust_fail_rate_fixed_se,robust_fail_rate_random_bottom_k,robust_fail_rate_random_bottom_k_se,robust_fail_rate_add,robust_fail_rate_add_se,robust_fail_rate_redistribute,robust_fail_rate_redistribute_se,outlier_mult
7,percent_judge_save,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.47,0.04990991885387112,1.0472156123665326,0.8296233544233544,100,0.12454633098590577,0.7013217338217339,0.9607142857142857,0.8054937835775334,0.8520714456376958,0.53,0.04990991885387112,0.77,0.042083250825001625,,,0.49,0.04998999899979995,0.57,0.04950757517794625,0.87,0.03363034344160047,5.0
7,percent_judge_save,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.47,0.04990991885387112,1.0472156123665326,0.8296233544233544,100,0.12454633098590577,0.7013217338217339,0.9607142857142857,0.8054937835775334,0.8520714456376958,0.53,0.04990991885387112,0.73,0.044395945760846225,,,0.56,0.04963869458396342,0.61,0.048774993593028795,0.87,0.03363034344160047,10.0
7,percent_sqrt,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.48,0.049959983987187186,1.1632254635811063,0.8275479981438315,100,0.13255265753270432,0.7013217338217339,0.9607142857142857,0.7987553453259704,0.8535962071955823,0.52,0.049959983987187186,0.68,0.0466476151587624,,,0.63,0.048280430818293245,0.62,0.048538644398046386,0.63,0.048280430818293245,2.0
7,percent_sqrt,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.48,0.049959983987187186,1.1632254635811063,0.8275479981438315,100,0.13255265753270432,0.7013217338217339,0.9607142857142857,0.7987553453259704,0.8535962071955823,0.52,0.049959983987187186,0.69,0.04624932431938871,,,0.55,0.049749371855330994,0.64,0.048,0.86,0.03469870314579494,5.0
7,percent_sqrt,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.48,0.049959983987187186,1.1632254635811063,0.8275479981438315,100,0.13255265753270432,0.7013217338217339,0.9607142857142857,0.7987553453259704,0.8535962071955823,0.52,0.049959983987187186,0.74,0.04386342439892262,,,0.58,0.04935585071701227,0.62,0.048538644398046386,0.86,0.03469870314579494,10.0
7,percent_log,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.4109093349485293,0.7839128624461957,100,0.1546266991540838,0.542614484281151,0.9607142857142857,0.7592662141523597,0.8100437839205548,0.61,0.048774993593028795,0.7,0.045825756949558406,,,0.71,0.04537620521815371,0.69,0.04624932431938871,0.7,0.045825756949558406,2.0
7,percent_log,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.4109093349485293,0.7839128624461957,100,0.1546266991540838,0.542614484281151,0.9607142857142857,0.7592662141523597,0.8100437839205548,0.61,0.048774993593028795,0.81,0.03923009049186606,,,0.69,0.04624932431938871,0.7,0.045825756949558406,0.81,0.03923009049186606,5.0
7,percent_log,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.4109093349485293,0.7839128624461957,100,0.1546266991540838,0.542614484281151,0.9607142857142857,0.7592662141523597,0.8100437839205548,0.61,0.048774993593028795,0.84,0.036660605559646724,,,0.69,0.04624932431938871,0.69,0.04624932431938871,0.81,0.03923009049186606,10.0
7,dynamic_weight,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.2603048421188414,0.8017287564287564,100,0.13406531862782278,0.6933863713447048,0.9607142857142857,0.7801109867986952,0.8227890064642147,0.61,0.048774993593028795,0.67,0.04702127178203499,,,0.56,0.04963869458396342,0.59,0.04918333050943175,0.54,0.04983974317750845,2.0
7,dynamic_weight,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.2603048421188414,0.8017287564287564,100,0.13406531862782278,0.6933863713447048,0.9607142857142857,0.7801109867986952,0.8227890064642147,0.61,0.048774993593028795,0.66,0.04737087712930804,,,0.51,0.04998999899979995,0.55,0.049749371855330994,0.86,0.03469870314579494,5.0
7,dynamic_weight,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.39,0.048774993593028795,1.2603048421188414,0.8017287564287564,100,0.13406531862782278,0.6933863713447048,0.9607142857142857,0.7801109867986952,0.8227890064642147,0.61,0.048774993593028795,0.74,0.04386342439892262,,,0.55,0.049749371855330994,0.52,0.049959983987187186,0.86,0.03469870314579494,10.0
7,percent_cap,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.43,0.04950757517794625,1.1576549776802427,0.8164695916737584,100,0.1289494909927719,0.7013217338217339,0.9607142857142857,0.7932115029916071,0.8377414696838655,0.57,0.04950757517794625,0.69,0.04624932431938871,,,0.64,0.048,0.56,0.04963869458396342,0.53,0.04990991885387112,2.0
7,percent_cap,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.43,0.04950757517794625,1.1576549776802427,0.8164695916737584,100,0.1289494909927719,0.7013217338217339,0.9607142857142857,0.7932115029916071,0.8377414696838655,0.57,0.04950757517794625,0.64,0.048,,,0.53,0.04990991885387112,0.54,0.04983974317750845,0.85,0.035707142142714254,5.0
7,percent_cap,0.5,2.0,100,3,Brooke Burke,Brooke Burke,0.43,0.04950757517794625,1.1576549776802427,0.8164695916737584,100,0.1289494909927719,0.7013217338217339,0.9607142857142857,0.7932115029916071,0.8377414696838655,0.57,0.04950757517794625,0.7,0.045825756949558406,,,0.58,0.04935585071701227,0.51,0.04998999899979995,0.85,0.035707142142714254,10.0
8,percent,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.36,0.048,1.1857086647493327,0.8233713014819075,100,0.06819474236548946,0.7542646747192202,0.8876623376623377,0.8078649278765567,0.8354738063928214,0.64,0.048,0.69,0.04624932431938871,,,0.62,0.048538644398046386,0.59,0.04918333050943175,0.73,0.044395945760846225,2.0
8,percent,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.36,0.048,1.1857086647493327,0.8233713014819075,100,0.06819474236548946,0.7542646747192202,0.8876623376623377,0.8078649278765567,0.8354738063928214,0.64,0.048,0.79,0.0407308237088326,,,0.66,0.04737087712930804,0.68,0.0466476151587624,0.99,0.009949874371066205,5.0
8,percent,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.36,0.048,1.1857086647493327,0.8233713014819075,100,0.06819474236548946,0.7542646747192202,0.8876623376623377,0.8078649278765567,0.8354738063928214,0.64,0.048,0.87,0.03363034344160047,,,0.61,0.048774993593028795,0.72,0.0448998886412873,0.99,0.009949874371066205,10.0
8,rank,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.51,0.04998999899979995,0.6929471672244782,0.8629358772540593,100,0.025353119433836984,0.8372001735638098,0.8876623376623377,0.8573850392032212,0.8669728503819414,0.51,0.04998999899979995,0.48,0.049959983987187186,,,0.51,0.04998999899979995,0.46,0.04983974317750845,0.6,0.04898979485566356,2.0
8,rank,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.51,0.04998999899979995,0.6929471672244782,0.8629358772540593,100,0.025353119433836984,0.8372001735638098,0.8876623376623377,0.8573850392032212,0.8669728503819414,0.51,0.04998999899979995,0.6,0.04898979485566356,,,0.56,0.04963869458396342,0.48,0.049959983987187186,0.61,0.048774993593028795,5.0
8,rank,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.51,0.04998999899979995,0.6929471672244782,0.8629358772540593,100,0.025353119433836984,0.8372001735638098,0.8876623376623377,0.8573850392032212,0.8669728503819414,0.51,0.04998999899979995,0.58,0.04935585071701227,,,0.55,0.049749371855330994,0.55,0.049749371855330994,0.61,0.048774993593028795,10.0
8,percent_judge_save,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.48,0.049959983987187186,1.038811757145593,0.8448349125621852,100,0.05064888600278733,0.7542646747192202,0.8876623376623377,0.835338739480217,0.8532021700521701,0.68,0.0466476151587624,0.67,0.04702127178203499,,,0.59,0.04918333050943175,0.61,0.048774993593028795,0.67,0.04702127178203499,2.0
8,percent_judge_save,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.48,0.049959983987187186,1.038811757145593,0.8448349125621852,100,0.05064888600278733,0.7542646747192202,0.8876623376623377,0.835338739480217,0.8532021700521701,0.68,0.0466476151587624,0.71,0.04537620521815371,,,0.66,0.04737087712930804,0.68,0.0466476151587624,0.96,0.019595917942265433,5.0
8,percent_judge_save,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.48,0.049959983987187186,1.038811757145593,0.8448349125621852,100,0.05064888600278733,0.7542646747192202,0.8876623376623377,0.835338739480217,0.8532021700521701,0.68,0.0466476151587624,0.78,0.04142463035441595,,,0.59,0.04918333050943175,0.69,0.04624932431938871,0.96,0.019595917942265433,10.0
8,percent_sqrt,0.5,2.0,100,3,Shawn Johnson,Melissa Rycroft,0.36,0.048,1.2938433548772459,0.7914227980352979,100,0.11402707050021346,0.40655511155511154,0.8876623376623377,0.7703781345169983,0.8110990017085189,0.68,0.0466476151587624,0.67,0.04702127178203499,,,0.65,0.047696960070847276,0.68,0.0466476151587624,0.69,0.04624932431938871,2.0
8,percent_sqrt,0.5,2.0,100,3,Shawn Johnson,Melissa Rycroft,0.36,0.048,1.2938433548772459,0.7914227980352979,100,0.11402707050021346,0.40655511155511154,0.8876623376623377,0.7703781345169983,0.8110990017085189,0.68,0.0466476151587624,0.78,0.04142463035441595,,,0.69,0.04624932431938871,0.68,0.0466476151587624,0.89,0.031288975694324025,5.0
8,percent_sqrt,0.5,2.0,100,3,Shawn Johnson,Melissa Rycroft,0.36,0.048,1.2938433548772459,0.7914227980352979,100,0.11402707050021346,0.40655511155511154,0.8876623376623377,0.7703781345169983,0.8110990017085189,0.68,0.0466476151587624,0.81,0.03923009049186606,,,0.65,0.047696960070847276,0.69,0.04624932431938871,0.89,0.031288975694324025,10.0
8,percent_log,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.34,0.04737087712930804,1.3705972946767642,0.7861670074173864,100,0.12629483164879052,0.40655511155511154,0.8876623376623377,0.7623372239401311,0.8124838522126021,0.66,0.04737087712930804,0.71,0.04537620521815371,,,0.65,0.047696960070847276,0.57,0.04950757517794625,0.65,0.047696960070847276,2.0
8,percent_log,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.34,0.04737087712930804,1.3705972946767642,0.7861670074173864,100,0.12629483164879052,0.40655511155511154,0.8876623376623377,0.7623372239401311,0.8124838522126021,0.66,0.04737087712930804,0.7,0.045825756949558406,,,0.61,0.048774993593028795,0.6,0.04898979485566356,0.87,0.03363034344160047,5.0
8,percent_log,0.5,2.0,100,3,Shawn Johnson,Shawn Johnson,0.34,0.04737087712930804,1.3705972946767642,0.7861670074173864,100,0.12629483164879052,0.40655511155511154,0.8876623376623377,0.7623372239401311,0.8124838522126021,0.66,0.04737087712930804,0.73,0.044395945760846225,,,0.66,0.04737087712930804,0.62,0.048538644398046386,0.87,0.03363034344160047,10.0
8,dynamic_weight,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.37,0.048280430818293245,1.1802920261190646,0.8283824746521716,100,0.06844946626475953,0.7542646747192202,0.8876623376623377,0.8131057897573807,0.8412024092125607,0.66,0.04737087712930804,0.7,0.045825756949558406,,,0.6,0.04898979485566356,0.58,0.04935585071701227,0.69,0.04624932431938871,2.0
8,dynamic_weight,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.37,0.048280430818293245,1.1802920261190646,0.8283824746521716,100,0.06844946626475953,0.7542646747192202,0.8876623376623377,0.8131057897573807,0.8412024092125607,0.66,0.04737087712930804,0.78,0.04142463035441595,,,0.65,0.047696960070847276,0.67,0.04702127178203499,0.99,0.009949874371066205,5.0
8,dynamic_weight,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.37,0.048280430818293245,1.1802920261190646,0.8283824746521716,100,0.06844946626475953,0.7542646747192202,0.8876623376623377,0.8131057897573807,0.8412024092125607,0.66,0.04737087712930804,0.86,0.03469870314579494,,,0.65,0.047696960070847276,0.68,0.0466476151587624,0.99,0.009949874371066205,10.0
8,percent_cap,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.38,0.048538644398046386,1.17379666755372,0.8305458062700487,100,0.06786681630862697,0.7542646747192202,0.8876623376623377,0.8152963906926408,0.8409005673198856,0.65,0.047696960070847276,0.69,0.04624932431938871,,,0.67,0.04702127178203499,0.65,0.047696960070847276,0.7,0.045825756949558406,2.0
8,percent_cap,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.38,0.048538644398046386,1.17379666755372,0.8305458062700487,100,0.06786681630862697,0.7542646747192202,0.8876623376623377,0.8152963906926408,0.8409005673198856,0.65,0.047696960070847276,0.75,0.04330127018922193,,,0.67,0.04702127178203499,0.69,0.04624932431938871,0.94,0.023748684174075843,5.0
8,percent_cap,0.5,2.0,100,3,Shawn Johnson,Gilles Marini,0.38,0.048538644398046386,1.17379666755372,0.8305458062700487,100,0.06786681630862697,0.7542646747192202,0.8876623376623377,0.8152963906926408,0.8409005673198856,0.65,0.047696960070847276,0.81,0.03923009049186606,,,0.72,0.0448998886412873,0.7,0.045825756949558406,0.94,0.023748684174075843,10.0
9,percent,0.5,2.0,100,3,Donny Osmond,Mya,0.44,0.04963869458396343,1.28813531812085,0.7798182203213456,100,0.10804348355879874,0.5693974081474081,0.8759126984126985,0.7586632071314107,0.8022720519411145,0.56,0.04963869458396342,0.69,0.04624932431938871,,,0.72,0.0448998886412873,0.63,0.048280430818293245,0.56,0.04963869458396342,2.0
9,percent,0.5,2.0,100,3,Donny Osmond,Mya,0.44,0.04963869458396343,1.28813531812085,0.7798182203213456,100,0.10804348355879874,0.5693974081474081,0.8759126984126985,0.7586632071314107,0.8022720519411145,0.56,0.04963869458396342,0.69,0.04624932431938871,,,0.72,0.0448998886412873,0.61,0.048774993593028795,0.51,0.04998999899979995,5.0
9,percent,0.5,2.0,100,3,Donny Osmond,Mya,0.44,0.04963869458396343,1.28813531812085,0.7798182203213456,100,0.10804348355879874,0.5693974081474081,0.8759126984126985,0.7586632071314107,0.8022720519411145,0.56,0.04963869458396342,0.64,0.048,,,0.65,0.047696960070847276,0.58,0.04935585071701227,0.51,0.04998999899979995,10.0
9,rank,0.5,2.0,100,3,Donny Osmond,Mya,0.57,0.04950757517794625,1.0170548708643032,0.7652768842268844,100,0.13859378069299372,0.5693974081474081,0.8759126984126985,0.7364209249777999,0.7884450359709736,0.43,0.04950757517794625,0.79,0.0407308237088326,,,0.87,0.03363034344160047,0.83,0.037563279941985904,0.81,0.03923009049186606,2.0
9,rank,0.5,2.0,100,3,Donny Osmond,Mya,0.57,0.04950757517794625,1.0170548708643032,0.7652768842268844,100,0.13859378069299372,0.5693974081474081,0.8759126984126985,0.7364209249777999,0.7884450359709736,0.43,0.04950757517794625,0.81,0.03923009049186606,,,0.85,0.035707142142714254,0.82,0.0384187454245971,0.72,0.0448998886412873,5.0
9,rank,0.5,2.0,100,3,Donny Osmond,Mya,0.57,0.04950757517794625,1.0170548708643032,0.7652768842268844,100,0.13859378069299372,0.5693974081474081,0.8759126984126985,0.7364209249777999,0.7884450359709736,0.43,0.04950757517794625,0.77,0.042083250825001625,,,0.83,0.037563279941985904,0.82,0.0384187454245971,0.72,0.0448998886412873,10.0
9,percent_judge_save,0.5,2.0,100,3,Donny Osmond,Mya,0.56,0.04963869458396342,1.133966805542181,0.7860010336885338,100,0.11912590216497994,0.5693974081474081,0.8759126984126985,0.7579936985583864,0.81001133231352,0.44,0.04963869458396343,0.86,0.03469870314579494,,,0.79,0.0407308237088326,0.78,0.04142463035441595,0.84,0.036660605559646724,2.0
9,percent_judge_save,0.5,2.0,100,3,Donny Osmond,Mya,0.56,0.04963869458396342,1.133966805542181,0.7860010336885338,100,0.11912590216497994,0.5693974081474081,0.8759126984126985,0.7579936985583864,0.81001133231352,0.44,0.04963869458396343,0.81,0.03923009049186606,,,0.78,0.04142463035441595,0.82,0.0384187454245971,0.47,0.04990991885387112,5.0
9,percent_judge_save,0.5,2.0,100,3,Donny Osmond,Mya,0.56,0.04963869458396342,1.133966805542181,0.7860010336885338,100,0.11912590216497994,0.5693974081474081,0.8759126984126985,0.7579936985583864,0.81001133231352,0.44,0.04963869458396343,0.78,0.04142463035441595,,,0.77,0.042083250825001625,0.82,0.0384187454245971,0.47,0.04990991885387112,10.0
9,percent_sqrt,0.5,2.0,100,3,Donny Osmond,Mya,0.38,0.048538644398046386,1.3340168899320355,0.7614627882534135,100,0.11447109420506411,0.5693974081474081,0.8759126984126985,0.7431096059235905,0.7872871886793764,0.62,0.048538644398046386,0.71,0.04537620521815371,,,0.7,0.045825756949558406,0.65,0.047696960070847276,0.66,0.04737087712930804,2.0
9,percent_sqrt,0.5,2.0,100,3,Donny Osmond,Mya,0.38,0.048538644398046386,1.3340168899320355,0.7614627882534135,100,0.11447109420506411,0.5693974081474081,0.8759126984126985,0.7431096059235905,0.7872871886793764,0.62,0.048538644398046386,0.64,0.048,,,0.65,0.047696960070847276,0.66,0.04737087712930804,0.61,0.048774993593028795,5.0
9,percent_sqrt,0.5,2.0,100,3,Donny Osmond,Mya,0.38,0.048538644398046386,1.3340168899320355,0.7614627882534135,100,0.11447109420506411,0.5693974081474081,0.8759126984126985,0.7431096059235905,0.7872871886793764,0.62,0.048538644398046386,0.64,0.048,,,0.63,0.048280430818293245,0.63,0.048280430818293245,0.61,0.048774993593028795,10.0
9,percent_log,0.5,2.0,100,3,Donny Osmond,Donny Osmond,0.38,0.048538644398046386,1.4776771015404246,0.72971577717917,100,0.12282471544823649,0.5693974081474081,0.8759126984126985,0.7069207011205562,0.753093329267459,0.76,0.04270831300812525,0.68,0.0466476151587624,,,0.65,0.047696960070847276,0.65,0.047696960070847276,0.65,0.047696960070847276,2.0
9,percent_log,0.5,2.0,100,3,Donny Osmond,Donny Osmond,0.38,0.048538644398046386,1.4776771015404246,0.72971577717917,100,0.12282471544823649,0.5693974081474081,0.8759126984126985,0.7069207011205562,0.753093329267459,0.76,0.04270831300812525,0.7,0.045825756949558406,,,0.66,0.04737087712930804,0.63,0.048280430818293245,0.7,0.045825756949558406,5.0
9,percent_log,0.5,2.0,100,3,Donny Osmond,Donny Osmond,0.38,0.048538644398046386,1.4776771015404246,0.72971577717917,100,0.12282471544823649,0.5693974081474081,0.8759126984126985,0.7069207011205562,0.753093329267459,0.76,0.04270831300812525,0.69,0.04624932431938871,,,0.64,0.048,0.68,0.0466476151587624,0.7,0.045825756949558406,10.0
9,dynamic_weight,0.5,2.0,100,3,Donny Osmond,Mya,0.48,0.049959983987187186,1.2179135460529615,0.790784803737929,100,0.10084355367253281,0.5693974081474081,0.8759126984126985,0.7677281659573069,0.8091177513198606,0.52,0.049959983987187186,0.68,0.0466476151587624,,,0.7,0.045825756949558406,0.64,0.048,0.57,0.04950757517794625,2.0
9,dynamic_weight,0.5,2.0,100,3,Donny Osmond,Mya,0.48,0.049959983987187186,1.2179135460529615,0.790784803737929,100,0.10084355367253281,0.5693974081474081,0.8759126984126985,0.7677281659573069,0.8091177513198606,0.52,0.049959983987187186,0.67,0.04702127178203499,,,0.66,0.04737087712930804,0.6,0.04898979485566356,0.51,0.04998999899979995,5.0
9,dynamic_weight,0.5,2.0,100,3,Donny Osmond,Mya,0.48,0.049959983987187186,1.2179135460529615,0.790784803737929,100,0.10084355367253281,0.5693974081474081,0.8759126984126985,0.7677281659573069,0.8091177513198606,0.52,0.049959983987187186,0.65,0.047696960070847276,,,0.6,0.04898979485566356,0.58,0.04935585071701227,0.51,0.04998999899979995,10.0
9,percent_cap,0.5,2.0,100,3,Donny Osmond,Mya,0.39,0.048774993593028795,1.3221623290630269,0.7651006413725167,100,0.10839500910582736,0.5693974081474081,0.8759126984126985,0.7454593066829006,0.7845562854333166,0.61,0.048774993593028795,0.71,0.04537620521815371,,,0.66,0.04737087712930804,0.61,0.048774993593028795,0.54,0.04983974317750845,2.0
9,percent_cap,0.5,2.0,100,3,Donny Osmond,Mya,0.39,0.048774993593028795,1.3221623290630269,0.7651006413725167,100,0.10839500910582736,0.5693974081474081,0.8759126984126985,0.7454593066829006,0.7845562854333166,0.61,0.048774993593028795,0.65,0.047696960070847276,,,0.69,0.04624932431938871,0.63,0.048280430818293245,0.55,0.049749371855330994,5.0
9,percent_cap,0.5,2.0,100,3,Donny Osmond,Mya,0.39,0.048774993593028795,1.3221623290630269,0.7651006413725167,100,0.10839500910582736,0.5693974081474081,0.8759126984126985,0.7454593066829006,0.7845562854333166,0.61,0.048774993593028795,0.61,0.048774993593028795,,,0.62,0.048538644398046386,0.58,0.04935585071701227,0.55,0.049749371855330994,10.0
10,percent,0.5,2.0,100,3,Nicole Scherzinger,Erin Andrews,0.39,0.048774993593028795,1.2232965273042866,0.8156334686147189,100,0.13877827816679292,0.7040728715728717,0.9788888888888888,0.7893139684042813,0.839445311522968,0.66,0.04737087712930804,0.59,0.04918333050943175,,,0.56,0.04963869458396342,0.52,0.049959983987187186,0.64,0.048,2.0
10,percent,0.5,2.0,100,3,Nicole Scherzinger,Erin Andrews,0.39,0.048774993593028795,1.2232965273042866,0.8156334686147189,100,0.13877827816679292,0.7040728715728717,0.9788888888888888,0.7893139684042813,0.839445311522968,0.66,0.04737087712930804,0.72,0.0448998886412873,,,0.52,0.049959983987187186,0.57,0.04950757517794625,0.88,0.03249615361854384,5.0
10,percent,0.5,2.0,100,3,Nicole Scherzinger,Erin Andrews,0.39,0.048774993593028795,1.2232965273042866,0.8156334686147189,100,0.13877827816679292,0.7040728715728717,0.9788888888888888,0.7893139684042813,0.839445311522968,0.66,0.04737087712930804,0.72,0.0448998886412873,,,0.52,0.049959983987187186,0.64,0.048,0.88,0.03249615361854384,10.0
10,rank,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.61,0.048774993593028795,0.6687480868518094,0.8717106421356422,100,0.1347167711265693,0.7040728715728717,0.9788888888888888,0.8469772005772007,0.8992609478715731,0.39,0.048774993593028795,0.3,0.0458257569495584,,,0.44,0.04963869458396343,0.33,0.04702127178203499,0.28,0.0448998886412873,2.0
10,rank,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.61,0.048774993593028795,0.6687480868518094,0.8717106421356422,100,0.1347167711265693,0.7040728715728717,0.9788888888888888,0.8469772005772007,0.8992609478715731,0.39,0.048774993593028795,0.31,0.04624932431938871,,,0.31,0.04624932431938871,0.31,0.04624932431938871,0.47,0.04990991885387112,5.0
10,rank,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.61,0.048774993593028795,0.6687480868518094,0.8717106421356422,100,0.1347167711265693,0.7040728715728717,0.9788888888888888,0.8469772005772007,0.8992609478715731,0.39,0.048774993593028795,0.31,0.04624932431938871,,,0.36,0.048,0.34,0.04737087712930804,0.47,0.04990991885387112,10.0
10,percent_judge_save,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.088566580256044,0.8516443722943725,100,0.11460803246584503,0.7040728715728717,0.9788888888888888,0.832065433802309,0.8733181953463203,0.6,0.04898979485566356,0.39,0.048774993593028795,,,0.34,0.04737087712930804,0.48,0.049959983987187186,0.39,0.048774993593028795,2.0
10,percent_judge_save,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.088566580256044,0.8516443722943725,100,0.11460803246584503,0.7040728715728717,0.9788888888888888,0.832065433802309,0.8733181953463203,0.6,0.04898979485566356,0.57,0.04950757517794625,,,0.39,0.048774993593028795,0.44,0.04963869458396343,0.9,0.03,5.0
10,percent_judge_save,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.088566580256044,0.8516443722943725,100,0.11460803246584503,0.7040728715728717,0.9788888888888888,0.832065433802309,0.8733181953463203,0.6,0.04898979485566356,0.57,0.04950757517794625,,,0.36,0.048,0.46,0.04983974317750845,0.9,0.03,10.0
10,percent_sqrt,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.2055202924115025,0.8385386423761425,100,0.13637414099940703,0.7040728715728717,0.9788888888888888,0.8122262138498076,0.8677169944234008,0.6,0.04898979485566356,0.59,0.04918333050943175,,,0.57,0.04950757517794625,0.53,0.04990991885387112,0.59,0.04918333050943175,2.0
10,percent_sqrt,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.2055202924115025,0.8385386423761425,100,0.13637414099940703,0.7040728715728717,0.9788888888888888,0.8122262138498076,0.8677169944234008,0.6,0.04898979485566356,0.68,0.0466476151587624,,,0.58,0.04935585071701227,0.55,0.049749371855330994,0.78,0.04142463035441595,5.0
10,percent_sqrt,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.2055202924115025,0.8385386423761425,100,0.13637414099940703,0.7040728715728717,0.9788888888888888,0.8122262138498076,0.8677169944234008,0.6,0.04898979485566356,0.74,0.04386342439892262,,,0.54,0.04983974317750845,0.59,0.04918333050943175,0.78,0.04142463035441595,10.0
10,percent_log,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.3339858078554507,0.827113900913901,100,0.16095769826030382,0.4767556517556517,0.9788888888888888,0.7986421448112075,0.8604309441137568,0.6,0.04898979485566356,0.77,0.042083250825001625,,,0.74,0.04386342439892262,0.65,0.047696960070847276,0.68,0.0466476151587624,2.0
10,percent_log,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.3339858078554507,0.827113900913901,100,0.16095769826030382,0.4767556517556517,0.9788888888888888,0.7986421448112075,0.8604309441137568,0.6,0.04898979485566356,0.8,0.04,,,0.7,0.045825756949558406,0.65,0.047696960070847276,0.8,0.04,5.0
10,percent_log,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.4,0.04898979485566356,1.3339858078554507,0.827113900913901,100,0.16095769826030382,0.4767556517556517,0.9788888888888888,0.7986421448112075,0.8604309441137568,0.6,0.04898979485566356,0.82,0.0384187454245971,,,0.7,0.045825756949558406,0.69,0.04624932431938871,0.8,0.04,10.0
10,dynamic_weight,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.39,0.048774993593028795,1.1969827092013312,0.8316474416786919,100,0.13668799997981282,0.7040728715728717,0.9788888888888888,0.8039394959265274,0.8563518078102454,0.61,0.048774993593028795,0.65,0.047696960070847276,,,0.58,0.04935585071701227,0.51,0.04998999899979995,0.65,0.047696960070847276,2.0
10,dynamic_weight,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.39,0.048774993593028795,1.1969827092013312,0.8316474416786919,100,0.13668799997981282,0.7040728715728717,0.9788888888888888,0.8039394959265274,0.8563518078102454,0.61,0.048774993593028795,0.72,0.0448998886412873,,,0.5,0.05,0.58,0.04935585071701227,0.88,0.03249615361854384,5.0
10,dynamic_weight,0.5,2.0,100,3,Nicole Scherzinger,Nicole Scherzinger,0.39,0.048774993593028795,1.1969827092013312,0.8316474416786919,100,0.13668799997981282,0.7040728715728717,0.9788888888888888,0.8039394959265274,0.8563518078102454,0.61,0.048774993593028795,0.74,0.04386342439892262,,,0.51,0.04998999899979995,0.63,0.048280430818293245,0.88,0.03249615361854384,10.0
