season,week,celebrity_name,judge_score_pct,judge_rank,eliminated_this_week,withdrew_this_week,mechanism,fan_share_mean,fan_share_median,fan_share_p05,fan_share_p95,fan_vote_index_mean,fan_vote_index_median,fan_vote_index_p05,fan_vote_index_p95
19,7,Bethany Mota,0.1450676982591876,1.0,False,False,percent,0.12570117672671421,0.09333932514553359,0.006963616217319954,0.3578247066940529,-2.492285585696852,-2.273528429951483,-4.960073778293985,-0.584818351827633
19,7,Janel Parrish,0.1295938104448742,4.0,False,False,percent,0.12040545001130976,0.09121352376172781,0.0062999853678571485,0.3276105543356857,-2.5120215064002145,-2.2989078730521673,-5.0608881013633225,-0.7190121614622383
19,7,Lea Thompson,0.1353965183752417,2.0,False,False,percent,0.12868830040485907,0.09312856074065137,0.007587836912367927,0.35008206744524994,-2.436101352643519,-2.2760198381040455,-4.873591948970776,-0.6186784992521461
19,7,Michael Waltrip,0.1083172147001934,8.0,False,False,percent,0.13002955745252487,0.10043864488564566,0.006499429836221194,0.35319919783072956,-2.4355123352385983,-2.1923604020246037,-5.029577918342848,-0.6050067853393291
19,7,Sadie Robertson,0.1199226305609284,5.0,False,False,percent,0.12781493539498687,0.09405224426069883,0.007950743262460255,0.384164243846909,-2.453899038459661,-2.265131221750019,-4.82661098681349,-0.47191159130736493
19,7,Tommy Chong,0.11605415860735,6.0,False,False,percent,0.1308258595360031,0.10344203792228635,0.00807040149904684,0.3527964756222307,-2.373469243219331,-2.159554690984483,-4.811448902418686,-0.6067695042126778
19,8,Alfonso Ribeiro,0.1653225806451612,2.0,False,False,percent,0.14580691467848278,0.11686201760815947,0.0067511964594091575,0.4083520819225586,-2.2973434782521998,-2.0224914414481603,-4.991308817020741,-0.37078198977793086
19,8,Bethany Mota,0.1612903225806451,3.0,False,False,percent,0.15911171603169427,0.12969520488059244,0.01089253658186608,0.428335543529758,-2.1036187300991447,-1.9036569390484437,-4.508728627072323,-0.2886458725106748
19,8,Janel Parrish,0.1733870967741935,1.0,False,False,percent,0.1441334445521785,0.10981057434845692,0.010311406633010379,0.3695845734899281,-2.2347757674807083,-2.092677482800723,-4.564149893232756,-0.5339994279291572
19,8,Lea Thompson,0.1290322580645161,5.0,False,False,percent,0.15139240925475575,0.12113470535805278,0.010126585693508336,0.39720831943341334,-2.184000447158678,-1.9817295467085283,-4.582489224800593,-0.4171161689920822
19,8,Michael Waltrip,0.1008064516129032,7.0,True,False,percent,0.10390029243853668,0.07518911183955326,0.004784104217225766,0.293854100074769,-2.6981063460677057,-2.5095828468359995,-5.3376631241716375,-0.876739091575936
19,8,Sadie Robertson,0.1532258064516129,4.0,False,False,percent,0.14450285555671905,0.1099327059472848,0.007569276461809629,0.41184058997784345,-2.2985763146296105,-2.0914393605870067,-4.876059726964052,-0.35636174893774986
19,8,Tommy Chong,0.1169354838709677,6.0,False,False,percent,0.15115236748763297,0.11798607155293608,0.010669979182001839,0.4206814393810877,-2.2272696955210742,-2.0116416439134692,-4.529595642196889,-0.31997671058183635
19,9,Alfonso Ribeiro,0.1799065420560747,1.5,False,False,percent,0.17788450784535542,0.14486797762875933,0.01365048289699458,0.45402500266846185,-1.9640059150436622,-1.7754347545094347,-4.280244553579931,-0.18442096564777072
19,9,Bethany Mota,0.1728971962616822,3.0,False,False,percent,0.17179823185100696,0.13132661593494055,0.011570560361184923,0.4587715543919038,-2.0318642709493706,-1.8892821237737962,-4.447698607904899,-0.16528913201910708
19,9,Janel Parrish,0.1799065420560747,1.5,False,False,percent,0.1743319181712712,0.1274233073897299,0.012334947406579911,0.47775256640230124,-1.9948696943133652,-1.9239366957635755,-4.382923641813279,-0.08904859378523622
19,9,Lea Thompson,0.1635514018691588,5.0,True,False,percent,0.11526053578879311,0.08124286221359871,0.006697444272082594,0.34056153560914215,-2.578926986136921,-2.4255799360809647,-4.9993922710651795,-0.6607930654476143
19,9,Sadie Robertson,0.1705607476635514,4.0,False,False,percent,0.17830908858405178,0.14120168912600528,0.011021367728728953,0.47129218813601104,-2.002225168575571,-1.8053476114392701,-4.496858732294334,-0.11495971126484801
19,9,Tommy Chong,0.1331775700934579,6.0,False,False,percent,0.18241571775952156,0.1511613988457144,0.010224394189126714,0.46407310120577283,-1.9592094725876015,-1.725521059259804,-4.572701804473632,-0.1439556941020616
19,10,Alfonso Ribeiro,0.2054794520547945,3.0,False,False,percent,0.212020893343141,0.16646853988555854,0.0167026873481561,0.5719293596164418,-1.7257005667843486,-1.6108654096786146,-4.075367956127232,0.28972748097969275
19,10,Bethany Mota,0.2082191780821917,2.0,False,False,percent,0.21219833730889406,0.1704121708522049,0.011683100562331496,0.5512825469024764,-1.744477818690406,-1.5827089520745288,-4.437874521915088,0.20585406588268862
19,10,Janel Parrish,0.2136986301369863,1.0,False,False,percent,0.22347146190634837,0.18342596399252817,0.012970682440776397,0.5582375620098173,-1.6512050512200724,-1.493306512850101,-4.332017167291784,0.2340123431711454
19,10,Sadie Robertson,0.2027397260273972,4.0,False,False,percent,0.21175492214910763,0.17743659692444552,0.013241110359776933,0.545382536290814,-1.7437865290613053,-1.5338125794928907,-4.311099314881796,0.1820313101914429
19,10,Tommy Chong,0.1698630136986301,5.0,True,False,percent,0.14055438529250894,0.10840311817285181,0.006593026498523019,0.37555601291503093,-2.329159732720314,-2.1071816015860474,-5.015128116610861,-0.5084568376206482
19,11,Alfonso Ribeiro,0.255864084998049,1.0,False,False,percent,0.26962032483679094,0.22783896435557507,0.01900701046531833,0.6552907154587118,-1.3929650251193377,-1.2205542214500578,-3.9439752116596742,0.6423775884980559
19,11,Bethany Mota,0.2430708807481466,4.0,True,False,percent,0.15967200315296068,0.11654460067059101,0.010940863972080658,0.4748752553442292,-2.1317235341193905,-2.0255681145264783,-4.504249907924823,-0.10058431451618187
19,11,Janel Parrish,0.2494662035526728,3.0,False,False,percent,0.27893280271512333,0.23984109771143458,0.02084613959506105,0.650899746531601,-1.3140909545729955,-1.1535508821917384,-3.849551109746006,0.6229965321280156
19,11,Sadie Robertson,0.2515988307011316,2.0,False,False,percent,0.29177486929512503,0.25816553328269987,0.024562832099945163,0.6880095038941465,-1.2070801667229956,-1.0555252385631402,-3.6816543034246,0.7908305423628067
20,1,Charlotte McKinney,0.0691823899371069,11.5,False,False,percent,0.08084401392543344,0.05899857316199236,0.0037475626908350626,0.2498145599345289,-2.976816607289229,-2.7694313961404218,-5.5829081489029235,-1.0996023889410174
20,1,Chris Soules,0.0817610062893081,6.0,False,False,percent,0.08512869560013303,0.0588804698137554,0.004189378370479044,0.24977239896815004,-2.948752368377687,-2.7715650347909815,-5.471112931108173,-1.0998287058901264
20,1,Michael Sam,0.0817610062893081,6.0,False,False,percent,0.078362847643382,0.05332979509257045,0.004950883861938444,0.2262349922259098,-3.004796336538243,-2.8764558520808423,-5.303249824011791,-1.2296961483251905
20,1,Nastia Liukin,0.0943396226415094,3.0,False,False,percent,0.08769840959173904,0.061488710390636345,0.003311866014018708,0.25147775772495656,-2.9352471748384117,-2.7254420508841113,-5.706926135600825,-1.090750189854723
20,1,Noah Galloway,0.0817610062893081,6.0,False,False,percent,0.07960366896204908,0.054709466070364726,0.004298953479419978,0.23439895054176338,-2.995760860094449,-2.849461130034583,-5.445129379098863,-1.1836366912097707
20,1,Patti LaBelle,0.0786163522012578,9.0,False,False,percent,0.0840442084816612,0.06111115546043266,0.0036490561953265443,0.24466500338292044,-2.93400506341986,-2.732007564659094,-5.609637940441206,-1.1272714132091903
20,1,Redfoo,0.0691823899371069,11.5,False,False,percent,0.08128498617712598,0.06489790818347552,0.005247756823434286,0.21861401721440535,-2.903825265235709,-2.6678403560133663,-5.24481182102449,-1.2737615475189228
20,1,Riker Lynch,0.0974842767295597,2.0,False,False,percent,0.08409499035694448,0.06176394575747605,0.005040884928545383,0.2344585161260659,-2.9131568912543497,-2.7206820705069212,-5.2851764259426295,-1.1833054732959516
20,1,Robert Herjavec,0.0880503144654088,4.0,False,False,percent,0.08447663153252628,0.06682467909560966,0.004678971246488598,0.2289803624229863,-2.866520852829174,-2.6365206364374614,-5.35999399480186,-1.214078694700344
20,1,Rumer Willis,0.10062893081761,1.0,False,False,percent,0.08148192090783621,0.061653936504040954,0.004262844674550577,0.22979021116869913,-2.938049022756021,-2.7225817708886297,-5.453546621076013,-1.2095078505093995
20,1,Suzanne Somers,0.0786163522012578,9.0,False,False,percent,0.09065633858471035,0.0695120090718532,0.005632578882547348,0.24644662133399198,-2.8443675806797875,-2.5942123546913924,-5.173663645420762,-1.1176597920962241
20,1,Willow Shields,0.0786163522012578,9.0,False,False,percent,0.0823232882364589,0.06011531662472287,0.004860730787489043,0.2448671360554335,-2.944522314518632,-2.7494925592616077,-5.321931087044931,-1.1261789418649772
20,2,Charlotte McKinney,0.0749279538904899,11.0,False,False,percent,0.0874850961002969,0.061828944478764226,0.005851020431383532,0.2636430654452943,-2.878865103596858,-2.7195638801838475,-5.135272653120897,-1.0271190990256651
20,2,Chris Soules,0.0605187319884726,12.0,False,False,percent,0.08817072933333674,0.06695316798849228,0.0033075281386641337,0.24872227825384396,-2.890515983069501,-2.6344629340023027,-5.708241285309675,-1.1054397670729337
20,2,Michael Sam,0.0806916426512968,7.5,False,False,percent,0.08716409284141935,0.06237804106545769,0.005362143260030561,0.24804416648033747,-2.869063415094273,-2.7101359510981995,-5.2230157913460316,-1.1090801818162028
20,2,Nastia Liukin,0.0979827089337175,1.0,False,False,percent,0.08471088280362375,0.060531919399163275,0.004954267506594022,0.2467134065858464,-2.8989466798907357,-2.742175633423569,-5.30253939595243,-1.1162186391985116
20,2,Noah Galloway,0.0778097982708933,10.0,False,False,percent,0.0778035469392731,0.05588813536256532,0.003953086104098836,0.22393034192412345,-3.0105519418666606,-2.826892743128152,-5.529297883749377,-1.2429072517765107
20,2,Patti LaBelle,0.0806916426512968,7.5,False,False,percent,0.0862476076537167,0.0663297626763759,0.0035526254343940518,0.25216705289986574,-2.9416563678933607,-2.644484605314542,-5.636509440259168,-1.0870878700293218
20,2,Redfoo,0.0893371757925072,5.0,True,False,percent,0.0699323246662743,0.05135563940764534,0.004045617775466362,0.19203452932324142,-3.109055617922554,-2.916263586109302,-5.5062286059424075,-1.4368441272133339
20,2,Riker Lynch,0.0922190201729106,3.0,False,False,percent,0.08684147313559755,0.06753968852288945,0.005570912392045895,0.24135219525099316,-2.843265296281627,-2.625111186966643,-5.184624968389285,-1.145284949231024
20,2,Robert Herjavec,0.0806916426512968,7.5,False,False,percent,0.08094852308518564,0.058985439227452155,0.005295142394744429,0.23082975080632073,-2.928932895168511,-2.7696680072324265,-5.235656196639399,-1.2036319060709764
20,2,Rumer Willis,0.0922190201729106,3.0,False,False,percent,0.08384923337993827,0.05821204084658844,0.005300573278986835,0.243084890735269,-2.9171006352467463,-2.783687964057474,-5.234625648654998,-1.1358409681377386
20,2,Suzanne Somers,0.0806916426512968,7.5,False,False,percent,0.08452165348877054,0.06581624964872448,0.004137386262130301,0.23199507856352053,-2.926947435851899,-2.6528063907398955,-5.483549791034995,-1.197080150619823
20,2,Willow Shields,0.0922190201729106,3.0,False,False,percent,0.08232483657256714,0.05799913835907522,0.004898927034108057,0.24087662750017325,-2.930198252811861,-2.7876166351107,-5.313863271052007,-1.1478797383081931
20,3,Charlotte McKinney,0.0702875399361022,10.5,True,False,percent,0.07454343575907783,0.052981458653945324,0.003947705578082897,0.21884538401396428,-3.0773783345626096,-2.8833809149850618,-5.5307110200897025,-1.2724077257376862
20,3,Chris Soules,0.0894568690095846,7.0,False,False,percent,0.09296715068015608,0.06766095941645164,0.005520461110779847,0.2618692027885555,-2.782780171121569,-2.6231872167468104,-5.193758886305355,-1.0362774733122644
20,3,Michael Sam,0.0766773162939297,9.0,False,False,percent,0.0901284904877974,0.06733619762989183,0.004983511180821365,0.24707976581512653,-2.833568412155192,-2.6283469550780953,-5.296624688232618,-1.1142481347202369
20,3,Nastia Liukin,0.108626198083067,1.5,False,False,percent,0.09365061169768588,0.070775997714915,0.005679417116178815,0.2530301867424971,-2.7536938859619977,-2.5748302372435905,-5.165214868102236,-1.0825288503168757
20,3,Noah Galloway,0.0958466453674121,5.0,False,False,percent,0.08940836009406926,0.07095941371288006,0.006840380625042585,0.2511717873723819,-2.807288017543921,-2.5720462615015114,-4.978048815180572,-1.0923734177128817
20,3,Patti LaBelle,0.0702875399361022,10.5,False,False,percent,0.0964402668876356,0.07593006568905306,0.006942586455797637,0.255341946787901,-2.735890390036003,-2.4989750340065866,-4.963119648381212,-1.0703224484543763
20,3,Riker Lynch,0.108626198083067,1.5,False,False,percent,0.09287542952073835,0.06874021738899444,0.00476991779052128,0.25482540075405147,-2.7913073965242465,-2.6062038436073904,-5.340659128125064,-1.0730402048274965
20,3,Robert Herjavec,0.0926517571884984,6.0,False,False,percent,0.09184339649831029,0.06834106534368854,0.005167829098005613,0.23829225994745404,-2.7969157401359777,-2.6124559623297747,-5.260194690177133,-1.1620720302380387
20,3,Rumer Willis,0.1054313099041533,3.0,False,False,percent,0.09103322572200408,0.0684774903455479,0.0043603688299333615,0.25216897054743603,-2.831069225896934,-2.6103154773255004,-5.4311062652412465,-1.087078947642695
20,3,Suzanne Somers,0.0798722044728434,8.0,False,False,percent,0.0920614676801263,0.0681321438103924,0.005664610196067472,0.24437746695719273,-2.773087051699225,-2.615746057319984,-5.167836481625441,-1.1288303159939737
20,3,Willow Shields,0.1022364217252396,4.0,False,False,percent,0.09504816497239892,0.06950215226907094,0.0053572885466902,0.2664047725074674,-2.830036404276523,-2.5943627335431803,-5.2239922521812,-1.0129414245543167
20,4,Chris Soules,0.083076923076923,10.0,False,False,percent,0.10733652944211464,0.0820252764042572,0.007183035037351463,0.30732128857794827,-2.58222360254686,-2.415143825041751,-4.9288250064493795,-0.8126745622141188
20,4,Michael Sam,0.0923076923076923,7.5,True,False,percent,0.08011502068114637,0.05637351643009142,0.0038838303367252514,0.23233917484829666,-2.9938488797794296,-2.8177378535616446,-5.54710948384024,-1.1951497376523958
20,4,Nastia Liukin,0.1107692307692307,2.0,False,False,percent,0.09563359235836973,0.07205765453994545,0.005431092540603717,0.2622462738699862,-2.7530971485928095,-2.555503063061015,-5.2102079630774885,-1.034326025615147
20,4,Noah Galloway,0.0984615384615384,6.0,False,False,percent,0.09738931718099242,0.06488365322961491,0.0055601120287617775,0.28281705311010835,-2.7511554401213916,-2.6680752408890616,-5.186561460228969,-0.9305321891183029
20,4,Patti LaBelle,0.0923076923076923,7.5,False,False,percent,0.09633870917876028,0.07347905223845287,0.004508375343877318,0.2714077233794373,-2.8066237272627337,-2.534436292995269,-5.39730251211764,-0.9874926930967888
20,4,Riker Lynch,0.1046153846153846,4.5,False,False,percent,0.10396947997812805,0.08125409355043892,0.005710621250914478,0.28234400700314544,-2.6327285243680674,-2.4254362937263934,-5.159701724031444,-0.9328643724804584
20,4,Robert Herjavec,0.1046153846153846,4.5,False,False,percent,0.10798492221795299,0.07852379733514377,0.007078337588278685,0.2921500347414371,-2.597935999800685,-2.4625756365194507,-4.94369108313175,-0.8849651094944377
20,4,Rumer Willis,0.1076923076923077,3.0,False,False,percent,0.10738144771643661,0.07907327215387476,0.0093480754021274,0.3142926102239237,-2.5955181632843813,-2.4550074915640474,-4.663234212826942,-0.7801267137903599
20,4,Suzanne Somers,0.0861538461538461,9.0,False,False,percent,0.10537835567407386,0.08227048439676043,0.007249857759656864,0.28841054458557414,-2.6083048653316383,-2.411891367498085,-4.919505965171677,-0.9031166014746038
20,4,Willow Shields,0.12,1.0,False,False,percent,0.09847262557202505,0.07289872135579192,0.005657856003628458,0.28505022934926477,-2.749845593565419,-2.5429919717848897,-5.16906598804046,-0.9195469608702722
20,5,Chris Soules,0.0954063604240282,7.5,False,False,percent,0.11003630292507101,0.08464809519557773,0.004757408245401018,0.31779994824632884,-2.636655393891811,-2.380834095153137,-5.343289036348513,-0.7639027847728153
20,5,Nastia Liukin,0.1342756183745583,2.5,False,False,percent,0.1184166607075081,0.08976382296985838,0.006718655498290183,0.32734498024618675,-2.51438011856682,-2.3165267044089206,-4.996132713946029,-0.7202180328006089
20,5,Noah Galloway,0.0989399293286219,5.5,False,False,percent,0.12004272377690704,0.0912848482259792,0.008665144611714425,0.3289345790765095,-2.4842242801390566,-2.2980468680469457,-4.739746385768726,-0.713010282446015
20,5,Patti LaBelle,0.0954063604240282,7.5,False,False,percent,0.12522119660466682,0.09592216271373138,0.005470619403988038,0.3411356116407177,-2.4499512107146355,-2.2433784152008727,-5.20287834712598,-0.6582376987145502
20,5,Riker Lynch,0.1342756183745583,2.5,False,False,percent,0.1124023562221981,0.08521122961438185,0.006657599698392396,0.3069289589638297,-2.564731745926815,-2.3735615349044394,-5.00543870451467,-0.8145161935157268
20,5,Robert Herjavec,0.0848056537102473,9.0,False,False,percent,0.1088670266530919,0.08401312975115327,0.00660104410305924,0.2869442974964193,-2.5961277176490962,-2.389047484484397,-5.014036873605315,-0.9102717394499356
20,5,Rumer Willis,0.1378091872791519,1.0,False,False,percent,0.10902720981632161,0.07962859656953301,0.005984701983223472,0.299285106632977,-2.618112985403977,-2.4474094004035205,-5.112561937460963,-0.8507044427729794
20,5,Suzanne Somers,0.0989399293286219,5.5,True,False,percent,0.08588366235825337,0.062253818889581064,0.006606823078660318,0.25399762640982393,-2.8614037604789333,-2.7122631024303265,-5.013024857000879,-1.0774038604829692
20,5,Willow Shields,0.1201413427561837,4.0,False,False,percent,0.11010286093598205,0.08818100291526287,0.006153869247313862,0.2947422201277965,-2.5858586439704787,-2.3360501874612964,-5.084507704602622,-0.8724622369366544
20,6,Chris Soules,0.1236749116607773,5.0,False,False,percent,0.12247319831943422,0.09594625962469483,0.007290642874216225,0.34217545034606633,-2.4614563302336396,-2.243104826458109,-4.913894577225804,-0.6536147884091921
20,6,Nastia Liukin,0.1289752650176678,2.5,False,False,percent,0.12900683675800143,0.10192985634918003,0.011634313516636251,0.3321195076644244,-2.348604237371528,-2.1759635246205855,-4.442100037751399,-0.6986143896267847
20,6,Noah Galloway,0.1201413427561837,6.5,False,False,percent,0.1279682857511291,0.0946169135970964,0.006479307758065389,0.3677439112361651,-2.4525665167785333,-2.2585219064126107,-5.032645647681888,-0.5419077132714818
20,6,Patti LaBelle,0.1201413427561837,6.5,True,False,percent,0.096935181233458,0.07221210636038444,0.005730218794604893,0.2656257190886098,-2.7431563397933236,-2.553217513292375,-5.156354784666166,-1.0169307548446005
20,6,Riker Lynch,0.1342756183745583,1.0,False,False,percent,0.1328098286597497,0.1057305889167183,0.006652980944911988,0.3600808224308201,-2.3513585350149997,-2.1351129289495265,-5.00602285013083,-0.5750153302618413
20,6,Robert Herjavec,0.1183745583038869,8.0,False,False,percent,0.1313791991894975,0.09775800608789673,0.0064036444859072094,0.37305543755163345,-2.4030060787759386,-2.222388066926537,-5.044578754475591,-0.519131164805872
20,6,Rumer Willis,0.1254416961130742,4.0,False,False,percent,0.12617969926795586,0.09628601228913916,0.006545307779785603,0.3501209267195347,-2.444257650553139,-2.239196570899253,-5.02244904330443,-0.6185093573872232
20,6,Willow Shields,0.1289752650176678,2.5,False,False,percent,0.13324777082077421,0.09705687129597595,0.00762153678626551,0.3580416773188001,-2.396814245302821,-2.2303631622792324,-4.86915310891001,-0.5838771167325858
20,7,Chris Soules,0.1220472440944882,6.5,False,False,percent,0.14826488361796167,0.12012152011018824,0.011452517132683363,0.39416631760282667,-2.1925479230385747,-1.9912799089374738,-4.458194485148675,-0.429832550787437
20,7,Nastia Liukin,0.1614173228346456,1.0,False,False,percent,0.14936596749514186,0.11513670735007613,0.00895105200031463,0.4079564787917022,-2.2290110570001516,-2.0393129795800164,-4.707010205390159,-0.3724196526662214
20,7,Noah Galloway,0.1496062992125984,3.0,False,False,percent,0.15300446034003096,0.11526007110308195,0.012147524403661574,0.4197257921973417,-2.155278551525333,-2.038103035132396,-4.398412752692877,-0.323901798804952
20,7,Riker Lynch,0.1456692913385826,4.5,False,False,percent,0.14926049382785822,0.12124568482193682,0.006026065574703993,0.4110591291528868,-2.2735587620194746,-1.9806864151669075,-5.105644945466471,-0.3595888347633425
20,7,Robert Herjavec,0.1220472440944882,6.5,False,False,percent,0.14586194988156648,0.11183702584757277,0.00794632755197506,0.40669915038742466,-2.2541256161668906,-2.07211261639546,-4.827317208427496,-0.37762822373703503
20,7,Rumer Willis,0.1456692913385826,4.5,False,False,percent,0.14507664119927519,0.114301923161964,0.009628541178455376,0.37458629421995393,-2.2437141845790176,-2.0475340833691034,-4.633379831941851,-0.5125912579518137
20,7,Willow Shields,0.1535433070866141,2.0,True,False,percent,0.10916560363816569,0.08493671887496043,0.007286365797027052,0.303329729613232,-2.563388319068184,-2.377091055265641,-4.91443733517356,-0.8314919406846765
20,8,Chris Soules,0.1513002364066193,4.0,True,False,percent,0.1246877148158208,0.09319459133620209,0.006877632585136245,0.3238017308685217,-2.5125667037779005,-2.275238370708302,-4.972579394746735,-0.736355120449131
20,8,Nastia Liukin,0.1796690307328605,3.0,False,False,percent,0.18716729658196232,0.1548863193516941,0.016184221055923275,0.4541218033319785,-1.8486139739469547,-1.6967831941216585,-4.107407448691139,-0.18403059986419507
20,8,Noah Galloway,0.1489361702127659,5.0,False,False,percent,0.20342911028787306,0.1604467066001477,0.01641747248415833,0.49464578260727166,-1.7675756184265083,-1.654913157385316,-4.092862696061441,-0.021417700036397647
20,8,Riker Lynch,0.1843971631205673,2.0,False,False,percent,0.18359494465178508,0.14845677412179586,0.011556055704072728,0.457131485288556,-1.935573010281053,-1.7467568255246433,-4.4489223749962346,-0.1718961520177
20,8,Robert Herjavec,0.1465721040189125,6.0,True,False,percent,0.12401659428293843,0.09592386886017881,0.0049914049824324805,0.36153664949965475,-2.5228116476768685,-2.24335872856427,-5.295067956331909,-0.5687008623947153
20,8,Rumer Willis,0.1891252955082742,1.0,False,False,percent,0.1771043393796203,0.14221567075501607,0.008315052783620684,0.4880904825952422,-2.0260515444250906,-1.7970084241963786,-4.781338069403079,-0.047647100836402535
20,9,Nastia Liukin,0.2547770700636942,1.5,True,False,percent,0.17309898213284314,0.132568788749781,0.012109162801792887,0.456698062299295,-2.023135868067619,-1.8784395380264673,-4.401621126749673,-0.17364348537065952
20,9,Noah Galloway,0.2420382165605095,4.0,False,False,percent,0.2744087625497416,0.23565174301399505,0.02105476857379364,0.6572500105477969,-1.338537114976251,-1.1766685667976406,-3.8393564634175643,0.6510657443496016
20,9,Riker Lynch,0.2547770700636942,1.5,False,False,percent,0.27647648528907126,0.24702779358797075,0.020211316398552365,0.6626690664390581,-1.3046458335512114,-1.1145274749274423,-3.8811241386016513,0.6752128324417047
20,9,Rumer Willis,0.2484076433121019,3.0,False,False,percent,0.276015770028344,0.23143076563290807,0.02690862900998122,0.6766005465131948,-1.3072295270980816,-1.2002503023703115,-3.588031065304935,0.7381928068378122
20,10,Noah Galloway,0.3103448275862069,3.0,False,False,percent,0.3360877755005886,0.29276043594367623,0.023361743320590656,0.7653885573747616,-1.0132022449944678,-0.8820149659627645,-3.733019421510949,1.1824616773595813
20,10,Riker Lynch,0.3448275862068966,1.5,False,False,percent,0.3451213861128949,0.2970315619046845,0.027653952465645667,0.8248676108253955,-0.916192542677448,-0.861474187010137,-3.5599433750246297,1.5496827048146644
20,10,Rumer Willis,0.3448275862068966,1.5,False,False,percent,0.3187908383865166,0.27452308510455314,0.02442129367691358,0.7538940247723144,-1.081252299240854,-0.9717948850809928,-3.687576460857127,1.1194898814281378
21,1,Alek Skarlatos,0.088,5.5,False,False,percent,0.07559706169823308,0.05576417241684371,0.003343357602821654,0.225849117505096,-3.084593616693301,-2.8292443674041805,-5.697499058060569,-1.2319048704834665
21,1,Alexa PenaVega,0.088,5.5,False,False,percent,0.08125177564055994,0.058234040484688804,0.004050253942601906,0.23502021443523652,-2.987385825994997,-2.7832890221880677,-5.505019254059216,-1.1801778969970298
21,1,Andy Grammer,0.084,7.5,False,False,percent,0.07761147816444577,0.057306754511101565,0.004535152656435559,0.21541435105737483,-2.995982557600695,-2.80034667485773,-5.391351066483731,-1.2925941329236434
21,1,Bindi Irwin,0.096,1.5,False,False,percent,0.07338811984713557,0.05186791756389368,0.004086960631102453,0.21799248832612717,-3.086570004883804,-2.905793465187307,-5.4958604328292555,-1.2774037889776861
21,1,Carlos PenaVega,0.092,3.5,False,False,percent,0.07901004610820292,0.05421131157992064,0.004341022217803727,0.2326948099785703,-2.9960032685463767,-2.8591295834433317,-5.435295069692274,-1.193156887229189
21,1,Chaka Khan,0.052,12.0,False,False,percent,0.08003377359165746,0.05529566544364996,0.0036898017989536866,0.24277815907440256,-3.0195798886574443,-2.838177870134121,-5.598546152074339,-1.1375091697808686
21,1,Gary Busey,0.06,10.0,False,False,percent,0.07998926457967377,0.058955600101468275,0.004337011290191715,0.22708183958505393,-2.965594178114577,-2.7702139954489216,-5.4362233675011735,-1.2248628150673126
21,1,Hayes Grier,0.084,7.5,False,False,percent,0.08115118897574465,0.057654553733819586,0.0061537815456320505,0.2467172187717808,-2.9184425950119697,-2.793902826875467,-5.084515706560879,-1.116198172317328
21,1,Kim Zolciak-Biermann,0.048,13.0,False,False,percent,0.07504278501621926,0.0528459604420939,0.0036042810032957465,0.2257038428719643,-3.101064711033047,-2.8860806519377986,-5.622050827171517,-1.2327307418914648
21,1,Nick Carter,0.096,1.5,False,False,percent,0.07281309755327094,0.05434141852068978,0.0034303171355135257,0.22056664084093963,-3.1096401720031497,-2.85659488904583,-5.67167125954853,-1.262387574973928
21,1,Paula Deen,0.06,10.0,False,False,percent,0.07673780814871622,0.05865771411797023,0.00338937187233305,0.22694102010734235,-3.066835097048762,-2.775587729197351,-5.683717547182181,-1.225665502725026
21,1,Tamar Braxton,0.092,3.5,False,False,percent,0.07166703506364462,0.0488673099945006,0.005545034894137065,0.20103292139238724,-3.0843658067129867,-2.9685449139718125,-5.18929191821677,-1.379852986937295
21,1,Victor Espinoza,0.06,10.0,False,False,percent,0.07570656561249577,0.053275731738709205,0.004557925594694251,0.21852424806624446,-3.0499705103116126,-2.877527069957563,-5.386320164378417,-1.274287138274289
21,2,Alek Skarlatos,0.0831792975970425,5.5,False,False,percent,0.07940640458197176,0.05749503829943711,0.004070174436723397,0.22829119509433582,-2.9797225496623527,-2.796845393750666,-5.499991699710128,-1.2179855631691558
21,2,Alexa PenaVega,0.0850277264325323,3.0,False,False,percent,0.08281747962196885,0.062104889513886936,0.004146151228124356,0.24856277637782365,-2.9511392973782096,-2.714817848133591,-5.481420621919989,-1.106292236064205
21,2,Andy Grammer,0.0813308687615526,8.0,False,False,percent,0.08643097451606278,0.06742417057709713,0.005330665705428995,0.22275711041195576,-2.8630464029918556,-2.626949055061984,-5.229224869766465,-1.249671064443805
21,2,Bindi Irwin,0.088724584103512,2.0,False,False,percent,0.08294330622843389,0.05951547576792482,0.004823190461760066,0.2521755207644623,-2.9288357988373286,-2.7601609403568963,-5.329511320958977,-1.0870431953890654
21,2,Carlos PenaVega,0.0831792975970425,5.5,False,False,percent,0.07932608955259264,0.05816189448032022,0.004428552382839015,0.23427879091685835,-2.983247440023001,-2.7846046079837556,-5.415272110111428,-1.1843065106967863
21,2,Chaka Khan,0.055452865064695,13.0,True,False,percent,0.06431622764964082,0.044129847792810026,0.0031654027440972047,0.19188357145218832,-3.2473585937432845,-3.075498160589099,-5.75230455893296,-1.437817552097806
21,2,Gary Busey,0.0609981515711645,12.0,False,False,percent,0.08217797185793332,0.05772114801658433,0.0050035295725130635,0.23274860163106653,-2.933447335093804,-2.7926784145287726,-5.292615464991353,-1.19285576348622
21,2,Hayes Grier,0.0831792975970425,5.5,False,False,percent,0.07410189154433083,0.05450324174220288,0.003827627182597441,0.21571720674358932,-3.0800916515476953,-2.8534515375711855,-5.561677069086859,-1.2908020043673292
